Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
32	H0E1S0	0.01	16	4	0.2	1	0	100.log	4.0498	0.4803	0.4909	3.9061	0.5256	0.5268
210	H0E1S0	0.01	32	4	0.2	1	0	100.log	2.2538	0.7500	0.6667	2.2539	0.3600	0.4302
37	H0E1S0	0.001	64	3	0.2	1	0	100.log	5.8193	0.4757	0.4878	6.8875	0.4364	0.4484
10	H0E1S0	0.0001	64	3	0.1	0	0	100.log	2.2509	0.6062	0.5663	2.2509	0.5861	0.5497
144	H0E1S0	0.01	64	4	0.1	0	0	100.log	4.7478	0.4938	0.6246	4.5617	0.4571	0.5110
8	H0E1S0	0.0001	32	4	0.2	0	0	100.log	2.2538	1.0000	1.0000	2.2538	0.7200	0.6683
57	H0E1S0	0.01	64	4	0.2	1	0	100.log	2.3265	0.7078	0.7209	3.7119	0.4456	0.4832
160	H0E1S0	0.01	64	2	0.2	0	0	100.log	2.5994	0.6620	0.6272	2.3222	0.6593	0.6275
193	H0E1S0	0.01	64	4	0.1	1	0	100.log	2.0377	0.6581	0.6890	2.4498	0.5193	0.5402
199	H0E1S0	0.01	64	3	0.2	1	0	100.log	2.2538	0.9375	0.9500	2.2538	0.3287	0.4041
164	H0E1S0	0.01	32	4	0.2	0	0	100.log	1.1779	0.7755	0.7779	2.0485	0.5511	0.6151
79	H0E1S0	0.01	32	3	0.1	1	0	100.log	4.6173	0.5222	0.5019	4.8254	0.5449	0.5234
197	H0E1S0	0.01	16	3	0.1	1	0	100.log	0.9122	1.0000	1.0000	2.8178	0.0278	0.3508
46	H0E1S0	0.01	16	4	0.1	1	0	100.log	2.2536	0.5772	0.5355	2.2536	0.5624	0.5411
111	H0E1S0	0.01	64	3	0.2	1	0	100.log	3.3031	0.6953	0.6301	5.1551	0.5207	0.4895
58	H0E1S0	0.01	64	4	0.2	0	0	100.log	1.7346	0.7031	0.7462	3.1462	0.4022	0.4516
14	H0E1S0	0.01	16	2	0.1	1	0	100.log	3.2004	0.4844	0.4811	2.4006	0.6805	0.6462
40	H0E1S0	0.01	64	3	0.1	1	0	100.log	1.2535	0.8519	0.8750	2.3188	0.8117	0.8058
11	H0E1S0	0.01	16	4	0.2	0	0	100.log	1.9220	0.5920	0.5511	1.9738	0.5253	0.5033
91	H0E1S0	0.01	32	3	0.1	1	0	100.log	3.8477	0.5960	0.5431	4.3503	0.5016	0.4929
85	H0E1S0	0.01	16	2	0.1	1	0	100.log	2.9829	0.4700	0.5027	2.6898	0.5565	0.5363
192	H0E1S0	0.01	32	4	0.2	0	0	100.log	2.6325	0.6198	0.6179	2.9415	0.5784	0.5539
19	H0E1S0	0.001	16	2	0.1	0	0	100.log	2.2305	0.5880	0.6462	2.2319	0.4220	0.4611
176	H0E1S0	0.0001	16	4	0.1	1	0	100.log	2.2537	0.5586	0.5406	2.2537	0.5394	0.5376
167	H0E1S0	0.001	32	3	0.2	1	0	100.log	1.2208	0.8776	0.8844	1.9192	0.5357	0.5282
35	H0E1S0	0.01	64	3	0.1	0	0	100.log	4.0325	0.6356	0.6049	3.6361	0.5332	0.4995
