Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
46	H0E1S0	0.01	64	3	0.1	0	0	100.log	3.2874	0.5581	0.5253	3.3447	0.5528	0.5369
111	H0E1S0	0.01	64	2	0.1	0	0	100.log	4.2284	0.6680	0.6258	6.1998	0.4986	0.4795
58	H0E1S0	0.01	32	4	0.1	0	0	100.log	1.5001	0.7305	0.7420	2.8870	0.4711	0.4835
14	H0E1S0	0.01	16	4	0.1	0	0	100.log	3.8186	0.4756	0.4841	2.1405	0.7159	0.6718
40	H0E1S0	0.001	16	3	0.2	0	0	100.log	2.2447	0.7901	0.8286	2.2466	0.6481	0.7126
11	H0E1S0	0.0001	16	4	0.1	1	0	100.log	2.2538	0.5802	0.5612	2.2538	0.5305	0.5156
91	H0E1S0	0.01	16	4	0.1	1	0	100.log	2.8666	0.5112	0.4927	3.6561	0.4703	0.4740
85	H0E1S0	0.01	64	4	0.1	1	0	100.log	3.2083	0.4390	0.4972	3.2597	0.5148	0.5353
192	H0E1S0	0.01	64	3	0.1	1	0	100.log	6.1318	0.4876	0.5277	5.1001	0.3686	0.4321
19	H0E1S0	0.001	32	2	0.2	0	0	100.log	2.2413	0.5616	0.5876	2.2433	0.4595	0.4679
176	H0E1S0	0.0001	64	3	0.2	1	0	100.log	2.2522	0.4960	0.5142	2.2520	0.5428	0.5479
167	H0E1S0	0.01	32	3	0.1	1	0	100.log	1.0161	0.8367	0.8441	3.3293	0.6097	0.5928
35	H0E1S0	0.01	16	4	0.2	1	0	100.log	1.8774	0.6237	0.6173	2.4375	0.5141	0.5027
27	H0E1S0	0.01	64	4	0.1	1	0	100.log	5.8970	0.5313	0.5558	6.1940	0.5093	0.4999
13	H0E1S0	0.01	64	4	0.2	1	0	100.log	2.2473	0.4782	0.4590	2.4025	0.4887	0.4737
116	H0E1S0	0.01	16	3	0.2	0	0	100.log	2.2533	0.4830	0.4728	2.2533	0.5027	0.5036
52	H0E1S0	0.01	16	4	0.1	1	0	100.log	1.9726	0.5312	0.5667	3.5441	0.2891	0.4135
113	H0E1S0	0.01	64	4	0.2	1	0	100.log	3.7636	0.4869	0.5062	3.0324	0.5767	0.5851
24	H0E1S0	0.01	64	4	0.1	1	0	100.log	3.6750	0.5625	0.5619	4.0929	0.5046	0.5150
56	H0E1S0	0.001	64	3	0.1	1	0	100.log	2.2491	0.5289	0.5284	2.2493	0.5078	0.5063
93	H0E1S0	0.01	16	4	0.2	0	0	100.log	2.3454	0.6350	0.5969	3.1419	0.5432	0.5193
