Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
17	H0E1S0	0.0001	16	4	0.1	0	0	100.log	2.2539	0.5146	0.5055	2.2539	0.5968	0.5811
84	H0E1S0	0.001	32	4	0.2	0	0	100.log	2.2466	0.6867	0.7461	2.2471	0.7397	0.6750
53	H0E1S0	0.01	16	4	0.1	0	0	100.log	2.2539	0.4929	0.4995	2.2539	0.6079	0.5750
133	H0E1S0	0.01	32	4	0.2	0	0	100.log	1.0334	0.8700	0.8892	3.4845	0.3980	0.4235
71	H0E1S0	0.0001	16	2	0.1	0	0	100.log	2.2537	0.6965	0.6895	2.2537	0.6397	0.6385
174	H0E1S0	0.01	64	4	0.2	1	0	100.log	2.2538	0.6770	0.6336	2.2538	0.5433	0.5453
150	H0E1S0	0.0001	32	4	0.2	0	0	100.log	2.2355	0.8650	0.8541	2.2422	0.3946	0.4219
7	H0E1S0	0.0001	16	4	0.1	0	0	100.log	2.2539	0.5393	0.5395	2.2539	0.5894	0.5707
69	H0E1S0	0.001	16	2	0.1	1	0	100.log	2.2286	0.7685	0.6742	2.2392	0.5633	0.5372
181	H0E1S0	0.0001	16	2	0.1	0	0	100.log	0.9990	0.9300	0.9421	2.8661	0.4546	0.4632
94	H0E1S0	0.0001	64	4	0.2	1	0	100.log	2.2538	0.7688	0.7765	2.2538	0.5547	0.5467
