Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
215	H0E3S2	0.01	32	3	0.1	1	2	102.log	0.9808	0.8750	0.8333	1.7607	0.5309	0.5045
141	H0E3S3	0.01	32	3	0.2	1	1	99.log	0.8865	0.8750	0.8333	1.6074	0.4097	0.6290
45	H0E3S3	0.0001	16	4	0.1	1	0.5	99.log	0.9301	0.8750	0.8333	1.6964	0.5031	0.4855
23	H0E3S3	0.01	16	3	0.2	1	1	99.log	0.8474	0.8750	0.8333	1.6160	0.5833	0.6115
58	H0E3S3	0.001	16	2	0.1	1	2	99.log	0.8879	0.8750	0.8333	1.7444	0.6528	0.5905
184	H0E3S1	0.0001	64	3	0.1	1	2	101.log	0.9397	0.8750	0.8333	1.8770	0.5988	0.5404
123	H0E3S2	0.01	64	4	0.1	1	1	102.log	1.5802	0.7200	0.7722	1.7227	0.4700	0.4822
13	H0E1S1	0.001	16	4	0.1	1	1	101.log	0.8710	0.8750	0.8333	1.8708	0.4676	0.4918
137	H0E3S3	0.001	32	3	0.1	1	2	99.log	0.8499	0.8750	0.8333	1.6471	0.4028	0.6272
135	H0E3S3	0.001	16	3	0.2	1	0.5	99.log	0.8973	0.8750	0.8333	1.5847	0.4097	0.6290
74	H0E3S3	0.001	32	2	0.2	1	1	99.log	0.8585	0.8750	0.8333	1.9685	0.5332	0.5280
194	H0E3S3	0.01	16	2	0.2	1	1	99.log	0.8705	0.8750	0.8333	1.4109	0.7431	0.7086
8	H0E2S3	0.0001	32	4	0.1	1	1	103.log	0.8976	0.8750	0.8333	1.3696	0.6204	0.6297
210	H0E3S3	0.01	32	4	0.1	1	1	99.log	0.8611	0.8750	0.8333	1.7983	0.5285	0.5222
130	H0E3S3	0.0001	32	2	0.2	1	0.5	99.log	0.8893	0.8750	0.8333	1.5440	0.6597	0.7540
21	H0E1S3	0.001	64	4	0.2	1	1	103.log	0.8699	0.8750	0.8333	1.7789	0.4769	0.4975
84	H0E3S3	0.0001	64	2	0.2	1	1	99.log	0.8632	0.8750	0.8333	1.6083	0.6458	0.7504
44	H0E3S3	0.01	64	3	0.1	1	0.5	99.log	1.1417	0.7546	0.7740	2.5519	0.5490	0.5289
47	H0E2S3	0.001	32	3	0.2	1	1	103.log	0.8688	0.8750	0.8333	1.6532	0.3958	0.6203
95	H0E3S3	0.01	64	4	0.2	1	1	99.log	0.9028	0.8750	0.8333	1.3431	0.6235	0.6307
94	H0E3S3	0.0001	32	3	0.1	1	1	99.log	0.8485	0.8750	0.8333	1.5982	0.6667	0.6462
54	H0E3S3	0.01	32	2	0.1	1	0.5	99.log	0.8590	0.8750	0.8333	1.9694	0.5332	0.5280
91	H0E3S3	0.01	16	4	0.1	1	0.5	99.log	0.9603	0.8750	0.8333	1.8047	0.6435	0.5808
236	H0E3S3	0.01	64	4	0.1	1	1	99.log	0.8808	0.8750	0.8333	1.7227	0.6281	0.5646
240	H0E3S3	0.0001	16	3	0.1	1	1	99.log	0.8763	0.8750	0.8333	1.8067	0.6435	0.5829
139	H0E3S3	0.0001	16	4	0.2	1	1	99.log	0.8920	0.8750	0.8333	1.6055	0.4097	0.6290
107	H0E3S3	0.01	64	4	0.1	1	2	99.log	0.7850	0.8750	0.8333	1.9584	0.5444	0.5300
116	H0E3S3	0.0001	32	4	0.1	1	2	99.log	0.9212	0.8750	0.8333	1.6989	0.6404	0.5821
