Graph #	Manifold	LR	Dim	Num Layers	Dropout	Bias	C	Total Dim	Val Loss	Val ROC	Val AP	Test Loss	Test ROC	Test AP
4	H1E3S2	0.01	32	3	0.2	1	1	96.log	1.5116	0.7900	0.8556	2.1491	0.4150	0.4525
57	H3E1S3	0.01	64	4	0.1	1	1	98.log	1.0518	0.8611	0.8681	1.2327	0.7118	0.6042
547	H2E3S3	0.01	32	3	0.2	1	0.5	96.log	2.1157	0.7847	0.8681	2.1170	0.6649	0.6463
652	H2E3S3	0.0001	64	4	0.2	1	0.5	96.log	1.2568	0.8300	0.8636	2.2685	0.3988	0.4428
708	H1E1S3	0.001	32	2	0.2	1	2	100.log	2.0856	0.8100	0.8719	2.0871	0.3875	0.4255
702	H2E3S1	0.0001	32	2	0.1	1	1	96.log	2.2538	0.7405	0.7257	2.2538	0.6099	0.5817
553	H2E3S3	0.001	16	3	0.1	1	0.5	96.log	2.2028	0.6559	0.6052	2.2226	0.5841	0.5485
471	H1E1S2	0.01	64	3	0.2	1	0.5	100.log	1.2732	0.8100	0.8553	2.1630	0.4125	0.4478
331	H3E2S2	0.01	16	2	0.1	1	1	98.log	1.4136	0.8819	0.8833	1.4292	0.7240	0.6250
272	H3E3S3	0.0001	16	3	0.1	1	2	99.log	1.4295	0.7219	0.7274	2.3330	0.4245	0.4633
42	H1E3S2	0.01	32	2	0.2	1	2	96.log	2.2538	0.7079	0.6553	2.2538	0.5359	0.5217
66	H1E2S3	0.001	64	3	0.1	1	1	96.log	1.7910	0.7847	0.8412	1.8919	0.6337	0.6104
49	H3E3S3	0.01	64	3	0.2	1	2	99.log	1.6019	0.7847	0.8146	1.5920	0.6302	0.5702
531	H3E3S3	0.001	16	4	0.1	1	2	99.log	1.2653	0.8200	0.8386	2.1273	0.4312	0.4665
579	H1E3S3	0.0001	64	2	0.1	1	1	98.log	2.0694	0.8300	0.9053	2.0870	0.4875	0.5011
18	H3E2S3	0.01	64	3	0.1	1	0.5	96.log	1.4899	0.7539	0.7082	2.7983	0.4365	0.4444
10	H3E3S0	0.01	16	4	0.1	0	1	96.log	2.2538	0.6520	0.6146	2.2538	0.5747	0.5482
20	H3E3S0	0.0001	16	4	0.1	0	1	96.log	2.2538	0.6476	0.6039	2.2539	0.5838	0.5531
31	H3E3S0	0.0001	16	4	0.1	0	1	96.log	2.2538	0.6627	0.6182	2.2538	0.5752	0.5478
410	H2E2S3	0.01	32	4	0.2	1	1	98.log	1.9653	0.6667	0.6608	1.9909	0.5583	0.5723
60	H3E1S3	0.001	64	4	0.1	1	2	98.log	1.9031	0.6562	0.7400	2.1489	0.4650	0.4560
201	H3E3S3	0.01	32	3	0.1	1	2	99.log	2.2538	0.6454	0.6721	2.2538	0.4964	0.5125
360	H3E3S0	0.0001	64	4	0.2	1	1	96.log	2.2519	0.6174	0.5981	2.2524	0.5145	0.5113
65	H1E2S3	0.001	32	4	0.2	1	2	96.log	1.0728	0.8611	0.8579	1.2688	0.7161	0.6164
320	H3E2S2	0.01	16	4	0.1	1	1	98.log	1.4136	0.8819	0.8833	1.4292	0.7240	0.6250
13	H3E3S0	0.01	64	3	0.1	1	2	96.log	2.5148	0.6460	0.6255	2.5479	0.5907	0.5578
408	H3E0S2	0.001	64	4	0.1	1	2	100.log	1.6641	0.7227	0.7095	3.6553	0.4355	0.4537
356	H3E1S2	0.001	16	3	0.2	1	0.5	96.log	1.5962	0.6735	0.7116	1.9639	0.4327	0.4578
